0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.6174869490372198 52:0.6951349776953565 53:0.7470705179172012 54:0.5811526154815995 55:0.6136078854347161 56:0.6611398636730746 57:0.644652558746943 58:0.5406992252857851 59:0.620116125305239 60:0.5 61:0.5999285062784668 62:0.6517193919779468 63:0.5515819430924429 64:0.6303206934435419 65:0.536092223035277 66:0.5902545845741275 67:0.7071671807828336 68:0 69:0.5 70:0.7214490723609647 71:0.6717372847546396 72:0.5931984231108052 73:0.5945989475796132 74:0.7119741583811013 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.619968781265828 52:0.7078822749498878 53:0.7107707375861372 54:0.6865575540251694 55:0.7296554416208273 56:1 57:0.6844447124196184 58:0.5421168850545613 59:0.5863930105467947 60:0.560743432570608 61:0.7485216505521555 62:0.6460350144755439 63:0.5863527767209992 64:1 65:0.6309756016971211 66:0.7297322196616394 67:0.6865575540251694 68:0.584135437778018 69:0.584135437778018 70:0.7360748050706261 71:1 72:0.6140020047584228 73:0.6130547462913206 74:0.7486695791019076 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:0.6664107346994605 59:1 60:0.6681182275683991 61:1 62:1 63:0.6750098283865735 64:1 65:0.7031976866612785 66:0.6986469999100658 67:0.6919697774235579 68:0.7103482211577957 69:0.7103482211577957 70:0.7052402154062373 71:1 72:0.6816136983674818 73:0.7337815774354726 74:1 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:0.5023223663360854 55:1 56:1 57:0.5023223663360854 58:0.5023223663360854 59:1 60:1 61:1 62:1 63:1 64:1 65:0.5082847280143348 66:0.6620883212682176 67:0.6455180183176896 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:0.5023223663360854 55:1 56:1 57:0.5023223663360854 58:0.5023223663360854 59:1 60:1 61:1 62:1 63:1 64:1 65:0.5082847280143348 66:0.6620883212682176 67:0.6455180183176896 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:0.6664107346994605 59:1 60:0.6681182275683991 61:1 62:1 63:0.6750098283865735 64:1 65:0.7031976866612785 66:0.6986469999100658 67:0.6919697774235579 68:0.7103482211577957 69:0.7103482211577957 70:0.7052402154062373 71:1 72:0.6816136983674818 73:0.7337815774354726 74:1 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0.6104015239158005 53:0.5987294098434556 54:0.5901866248110297 55:0.6738168682713196 56:0.6878009846846004 57:0.5750719063327238 58:0.6104015239158005 59:0.6058649959931462 60:0.5875041051177083 61:0.751633399261613 62:0.6814739607467726 63:0.5936147976837124 64:0.6636688378834652 65:0.5550537442319672 66:0.6177548482788473 67:0.6547362269230542 68:0.5875041051177083 69:0.5968167610434455 70:1 71:0.7430329229123609 72:0.7349574060515182 73:0.7175211196958381 74:0.7683640579396184 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.607043828596713 52:0.6267217208682151 53:0.6563774155260674 54:0.5 55:0.5577734713497952 56:0.5233456403081337 57:0.5 58:0.5 59:0.617245385686066 60:0.6876465059093766 61:0.70838596586038 62:0.5692517375501781 63:0.5 64:1 65:0.5 66:0.5973688621439767 67:0.5 68:0.5811526154815995 69:0.611137966799573 70:1 71:0.7110550340917559 72:0.6959949674278685 73:0.6846835705702682 74:0.7085848622356106 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.607043828596713 52:0.6267217208682151 53:0.6563774155260674 54:0.5 55:0.5577734713497952 56:0.5233456403081337 57:0.5 58:0.5 59:0.617245385686066 60:0.6876465059093766 61:0.70838596586038 62:0.5692517375501781 63:0.5 64:1 65:0.5 66:0.5973688621439767 67:0.5 68:0.5811526154815995 69:0.611137966799573 70:1 71:0.7110550340917559 72:0.6959949674278685 73:0.6846835705702682 74:0.7085848622356106 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0.6104015239158005 53:0.5987294098434556 54:0.5901866248110297 55:0.6738168682713196 56:0.6878009846846004 57:0.5750719063327238 58:0.6104015239158005 59:0.6058649959931462 60:0.5875041051177083 61:0.751633399261613 62:0.6814739607467726 63:0.5936147976837124 64:0.6636688378834652 65:0.5550537442319672 66:0.6177548482788473 67:0.6547362269230542 68:0.5875041051177083 69:0.5968167610434455 70:1 71:0.7430329229123609 72:0.7349574060515182 73:0.7175211196958381 74:0.7683640579396184 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.6755619152133558 52:0.5680437247172305 53:0.5551562154760189 54:0.6074905220890633 55:0.6248849669021841 56:0.5791378802903603 57:0.5422547349520618 58:0.5565771388540416 59:0.66350504484664 60:0.6377354006043701 61:0.7132215690551108 62:0.5338735826534391 63:0.5628694685681452 64:1 65:0.5897022599795625 66:0.7874287009916359 67:0.7103189017304753 68:0.6377354006043701 69:0.6083489230023216 70:1 71:0.7016933768673761 72:0.5570436684137551 73:0.5083248615553172 74:0.5893858034481672 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.6755619152133558 52:0.5680437247172305 53:0.5551562154760189 54:0.6074905220890633 55:0.6248849669021841 56:0.5791378802903603 57:0.5422547349520618 58:0.5565771388540416 59:0.66350504484664 60:0.6377354006043701 61:0.7132215690551108 62:0.5338735826534391 63:0.5628694685681452 64:1 65:0.5897022599795625 66:0.7874287009916359 67:0.7103189017304753 68:0.6377354006043701 69:0.6083489230023216 70:1 71:0.7016933768673761 72:0.5570436684137551 73:0.5083248615553172 74:0.5893858034481672 
0 1:0 2:1 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.6681781760468218 52:0.6811723279268265 53:0.5 54:0.6908743179304665 55:0.5297944941826395 56:0.7156072482001523 57:0.5 58:0.6486576982131326 59:0.6913634708913217 60:0.6100851101833804 61:0.7604115506898901 62:0.6738607816553338 63:0.6303504436197392 64:1 65:0.6252826129964868 66:0.772523354717035 67:0.7048159421778452 68:0.7393188403033328 69:0.5135011236684771 70:1 71:0.745528888286016 72:0.5909177968371688 73:0.7446407134904728 74:0.6319496259247708 
0 1:0 2:0 3:1 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.619968781265828 52:0.7078822749498878 53:0.7107707375861372 54:0.5973688621439767 55:0.67628317488964 56:0.6900610861329958 57:0.5240462374338287 58:0.5421168850545613 59:0.5863930105467947 60:0.560743432570608 61:0.7485216505521555 62:0.6460350144755439 63:0.5863527767209992 64:0.6664574727306354 65:0.5211810840509955 66:0 67:0.6017842064639691 68:0.584135437778018 69:0.584135437778018 70:0.7087281892142097 71:0.7673576618240046 72:0.6140020047584228 73:0.6130547462913206 74:0.7486695791019076 
0 1:0 2:1 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.6681781760468218 52:0.6811723279268265 53:0.5 54:0.6908743179304665 55:0.5297944941826395 56:0.7156072482001523 57:0.5 58:0.6486576982131326 59:0.6913634708913217 60:0.6100851101833804 61:0.7604115506898901 62:0.6738607816553338 63:0.6303504436197392 64:1 65:0.6252826129964868 66:0.772523354717035 67:0.7048159421778452 68:0.7393188403033328 69:0.5135011236684771 70:1 71:0.745528888286016 72:0.5909177968371688 73:0.7446407134904728 74:0.6319496259247708 
0 1:0 2:0 3:1 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.619968781265828 52:0.7078822749498878 53:0.7107707375861372 54:0.5973688621439767 55:0.67628317488964 56:0.6900610861329958 57:0.5240462374338287 58:0.5421168850545613 59:0.5863930105467947 60:0.560743432570608 61:0.7485216505521555 62:0.6460350144755439 63:0.5863527767209992 64:0.6664574727306354 65:0.5211810840509955 66:0 67:0.6017842064639691 68:0.584135437778018 69:0.584135437778018 70:0.7087281892142097 71:0.7673576618240046 72:0.6140020047584228 73:0.6130547462913206 74:0.7486695791019076 
0 1:0 2:0 3:1 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.619968781265828 52:0.7078822749498878 53:0.7107707375861372 54:0.5973688621439767 55:0.67628317488964 56:0.6900610861329958 57:0.5240462374338287 58:0.5421168850545613 59:0.5863930105467947 60:0.560743432570608 61:0.7485216505521555 62:0.6460350144755439 63:0.5863527767209992 64:0.6664574727306354 65:0.5211810840509955 66:0 67:0.6017842064639691 68:0.584135437778018 69:0.584135437778018 70:0.7087281892142097 71:0.7673576618240046 72:0.6140020047584228 73:0.6130547462913206 74:0.7486695791019076 
0 1:0 2:1 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:1 51:0.6681781760468218 52:0.6811723279268265 53:0.5 54:0.6908743179304665 55:0.5297944941826395 56:0.7156072482001523 57:0.5 58:0.6486576982131326 59:0.6913634708913217 60:0.6100851101833804 61:0.7604115506898901 62:0.6738607816553338 63:0.6303504436197392 64:1 65:0.6252826129964868 66:0.772523354717035 67:0.7048159421778452 68:0.7393188403033328 69:0.5135011236684771 70:1 71:0.745528888286016 72:0.5909177968371688 73:0.7446407134904728 74:0.6319496259247708 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:1 53:1 54:0.5993018872263167 55:1 56:1 57:0.5720551742251994 58:0.5 59:1 60:1 61:1 62:1 63:1 64:1 65:0.5993018872263167 66:0.6242745850549243 67:0.6036751675824577 68:1 69:1 70:1 71:1 72:1 73:1 74:1 
