-1 1:0 2:0.7035266691159169 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:0.00011106175033318525 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.16552921271687415 60:0.5103864223005199 61:0.5763785548030264 62:0.5711003125832678 63:0.5 64:0.5 65:0.5939517300936757 66:0.5729717728534833 67:0.5 68:0.5050424974372756 69:0.5515819430924429 70:0.728090750079668 71:0.5917806850848999 72:0 73:0.5 74:0.5876028204815266 75:0.5962846535468412 76:0.6061479218472771 77:0.5515819430924429 78:0.5515819430924429 79:0.6224964761253446 80:0.7177485733328628 81:0.5726707012896084 82:0.5980425737457671 83:0.6196664887721092 
1 1:0 2:0.14784861854034015 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.087604507451835e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.14800400888658408 60:0.5103864223005199 61:0.5763785548030264 62:0.5711003125832678 63:0.5 64:0.5 65:0.5939517300936757 66:0.5729717728534833 67:0.5 68:0.5050424974372756 69:0.5515819430924429 70:0.728090750079668 71:0.5917806850848999 72:0 73:0.5 74:0.5876028204815266 75:0.5962846535468412 76:0.6061479218472771 77:0.5515819430924429 78:0.5515819430924429 79:0.6224964761253446 80:0.7177485733328628 81:0.5726707012896084 82:0.5980425737457671 83:0.6196664887721092 
1 1:0 2:0.9096829860517255 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:0 14:0 15:8.332638946754438e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.2125463775392302 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:0 14:0 15:8.332638946754438e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
-1 1:1 2:0.0474181180336327 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.09008271975275e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:0.5802968134962474 64:1 65:0.5071358435357449 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:0.5871924500776564 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:1 2:0.7566056789609761 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.09090909090909e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.7566056789609761 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:0.00011111111111111112 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:0.5802968134962474 64:1 65:0.5071358435357449 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:0.5871924500776564 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
-1 1:0 2:0.7864360788134709 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.09090909090909e-05 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.9096829860517255 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:0 14:0 15:0.00012501562695336918 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
-1 1:0 2:0.0474181180336327 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:0.00011112345816201801 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.15734607081329088 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.09090909090909e-05 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
-1 1:0 2:0.04741811833970098 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:9.09090909090909e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
-1 1:0 2:0.04741811833970098 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:0.00011111111111111112 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:0.5802968134962474 64:1 65:0.5071358435357449 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:0.5871924500776564 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.2125463775392302 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:0 14:0 15:0.00012501562695336918 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 
1 1:0 2:0.6883216073564167 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:1 13:0 14:0 15:9.09008271975275e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.2424471383512905 60:0.6174869490372198 61:0.6951349776953565 62:0.7470705179172012 63:0.5811526154815995 64:0.6136078854347161 65:0.6611398636730746 66:0.644652558746943 67:0.5406992252857851 68:0.620116125305239 69:0.5 70:0.5999285062784668 71:0.6517193919779468 72:0.5515819430924429 73:0.6303206934435419 74:0.536092223035277 75:0.5902545845741275 76:0.7071671807828336 77:0 78:0.5 79:0.7214490723609647 80:0.6717372847546396 81:0.5931984231108052 82:0.5945989475796132 83:0.7119741583811013 
1 1:1 2:0.4853767921721594 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:8.333333333333333e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:0 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.6264764452700349 60:0.619968781265828 61:0.7078822749498878 62:0.7107707375861372 63:0.6865575540251694 64:0.7296554416208273 65:1 66:0.6844447124196184 67:0.5421168850545613 68:0.5863930105467947 69:0.560743432570608 70:0.7485216505521555 71:0.6460350144755439 72:0.5863527767209992 73:1 74:0.6309756016971211 75:0.7297322196616394 76:0.6865575540251694 77:0.584135437778018 78:0.584135437778018 79:0.7360748050706261 80:1 81:0.6140020047584228 82:0.6130547462913206 83:0.7486695791019076 
-1 1:0 2:0.27326128619257556 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:1 13:-1 14:0 15:0.00011109876680368848 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.14806628988686296 60:0.6174869490372198 61:0.6951349776953565 62:0.7470705179172012 63:0.5811526154815995 64:0.6136078854347161 65:0.6611398636730746 66:0.644652558746943 67:0.5406992252857851 68:0.620116125305239 69:0.5 70:0.5999285062784668 71:0.6517193919779468 72:0.5515819430924429 73:0.6303206934435419 74:0.536092223035277 75:0.5902545845741275 76:0.7071671807828336 77:0 78:0.5 79:0.7214490723609647 80:0.6717372847546396 81:0.5931984231108052 82:0.5945989475796132 83:0.7119741583811013 
1 1:0 2:0.7450768486762614 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:0 14:0 15:0.00011112345816201801 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.2424471383512905 60:0.657070774851754 61:1 62:0.7380607346989156 63:0.7110550340917559 64:1 65:0.6400140791147305 66:0.7063995534994241 67:0.7091121634889681 68:0.6015909910388126 69:0.6366309303000642 70:0.7349546918626763 71:1 72:0.7177485733328628 73:1 74:0.694438318830211 75:0.7673576618240046 76:1 77:0.6717372847546396 78:0.6717372847546396 79:0.5382970473844628 80:0.5 81:0.5553775736531282 82:0.6957454165123476 83:0.7539220448953816 
-1 1:0 2:0.18931169737809259 3:1 4:0 5:0 6:1 7:-1 8:-1 9:-1 10:-1 11:-1 12:1 13:-1 14:0 15:0.000125 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.6264764452700349 60:0.657070774851754 61:1 62:0.7380607346989156 63:0.7110550340917559 64:1 65:0.6400140791147305 66:0.7063995534994241 67:0.7091121634889681 68:0.6015909910388126 69:0.6366309303000642 70:0.7349546918626763 71:1 72:0.7177485733328628 73:1 74:0.694438318830211 75:0.7673576618240046 76:1 77:0.6717372847546396 78:0.6717372847546396 79:0.5382970473844628 80:0.5 81:0.5553775736531282 82:0.6957454165123476 83:0.7539220448953816 
-1 1:0 2:0.27326128619257556 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:0 12:1 13:-1 14:0 15:9.091735612328394e-05 16:0 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:0 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.14806628988686296 60:0.619968781265828 61:0.7078822749498878 62:0.7107707375861372 63:0.6865575540251694 64:0.7296554416208273 65:1 66:0.6844447124196184 67:0.5421168850545613 68:0.5863930105467947 69:0.560743432570608 70:0.7485216505521555 71:0.6460350144755439 72:0.5863527767209992 73:1 74:0.6309756016971211 75:0.7297322196616394 76:0.6865575540251694 77:0.584135437778018 78:0.584135437778018 79:0.7360748050706261 80:1 81:0.6140020047584228 82:0.6130547462913206 83:0.7486695791019076 
1 1:0 2:0.46358978685166646 3:0 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:0 12:1 13:-1 14:0 15:0.000125 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:1 49:0 50:1 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.6264764452700349 60:0.657070774851754 61:1 62:0.7380607346989156 63:0.7110550340917559 64:1 65:0.6400140791147305 66:0.7063995534994241 67:0.7091121634889681 68:0.6015909910388126 69:0.6366309303000642 70:0.7349546918626763 71:1 72:0.7177485733328628 73:1 74:0.694438318830211 75:0.7673576618240046 76:1 77:0.6717372847546396 78:0.6717372847546396 79:0.5382970473844628 80:0.5 81:0.5553775736531282 82:0.6957454165123476 83:0.7539220448953816 
