0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00011108642523883582 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.1363991192133132 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:0.6664107346994605 58:1 59:0.6681182275683991 60:1 61:1 62:0.6750098283865735 63:1 64:0.7031976866612785 65:0.6986469999100658 66:0.6919697774235579 67:0.7103482211577957 68:0.7103482211577957 69:0.7052402154062373 70:1 71:0.6816136983674818 72:0.7337815774354726 73:1 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00011108642523883582 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.1363991192133132 50:1 51:1 52:1 53:0.5023223663360854 54:1 55:1 56:0.5023223663360854 57:0.5023223663360854 58:1 59:1 60:1 61:1 62:1 63:1 64:0.5082847280143348 65:0.6620883212682176 66:0.6455180183176896 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.000111185234600845 22:1 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.17478162074448697 50:0.607043828596713 51:0.6267217208682151 52:0.6563774155260674 53:0.5 54:0.5577734713497952 55:0.5233456403081337 56:0.5 57:0.5 58:0.617245385686066 59:0.6876465059093766 60:0.70838596586038 61:0.5692517375501781 62:0.5 63:1 64:0.5 65:0.5973688621439767 66:0.5 67:0.5811526154815995 68:0.611137966799573 69:1 70:0.7110550340917559 71:0.6959949674278685 72:0.6846835705702682 73:0.7085848622356106 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.000111185234600845 22:1 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:1 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.17478162074448697 50:1 51:0.6104015239158005 52:0.5987294098434556 53:0.5901866248110297 54:0.6738168682713196 55:0.6878009846846004 56:0.5750719063327238 57:0.6104015239158005 58:0.6058649959931462 59:0.5875041051177083 60:0.751633399261613 61:0.6814739607467726 62:0.5936147976837124 63:0.6636688378834652 64:0.5550537442319672 65:0.6177548482788473 66:0.6547362269230542 67:0.5875041051177083 68:0.5968167610434455 69:1 70:0.7430329229123609 71:0.7349574060515182 72:0.7175211196958381 73:0.7683640579396184 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.000111185234600845 22:1 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.17478162074448697 50:0.607043828596713 51:0.6267217208682151 52:0.6563774155260674 53:0.5 54:0.5577734713497952 55:0.5233456403081337 56:0.5 57:0.5 58:0.617245385686066 59:0.6876465059093766 60:0.70838596586038 61:0.5692517375501781 62:0.5 63:1 64:0.5 65:0.5973688621439767 66:0.5 67:0.5811526154815995 68:0.611137966799573 69:1 70:0.7110550340917559 71:0.6959949674278685 72:0.6846835705702682 73:0.7085848622356106 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.000111185234600845 22:1 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:1 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.17478162074448697 50:1 51:0.6104015239158005 52:0.5987294098434556 53:0.5901866248110297 54:0.6738168682713196 55:0.6878009846846004 56:0.5750719063327238 57:0.6104015239158005 58:0.6058649959931462 59:0.5875041051177083 60:0.751633399261613 61:0.6814739607467726 62:0.5936147976837124 63:0.6636688378834652 64:0.5550537442319672 65:0.6177548482788473 66:0.6547362269230542 67:0.5875041051177083 68:0.5968167610434455 69:1 70:0.7430329229123609 71:0.7349574060515182 72:0.7175211196958381 73:0.7683640579396184 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:1 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0.6755619152133558 51:0.5680437247172305 52:0.5551562154760189 53:0.6074905220890633 54:0.6248849669021841 55:0.5791378802903603 56:0.5422547349520618 57:0.5565771388540416 58:0.66350504484664 59:0.6377354006043701 60:0.7132215690551108 61:0.5338735826534391 62:0.5628694685681452 63:1 64:0.5897022599795625 65:0.7874287009916359 66:0.7103189017304753 67:0.6377354006043701 68:0.6083489230023216 69:1 70:0.7016933768673761 71:0.5570436684137551 72:0.5083248615553172 73:0.5893858034481672 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011111111111111112 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:1 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0.6755619152133558 51:0.5680437247172305 52:0.5551562154760189 53:0.6074905220890633 54:0.6248849669021841 55:0.5791378802903603 56:0.5422547349520618 57:0.5565771388540416 58:0.66350504484664 59:0.6377354006043701 60:0.7132215690551108 61:0.5338735826534391 62:0.5628694685681452 63:1 64:0.5897022599795625 65:0.7874287009916359 66:0.7103189017304753 67:0.6377354006043701 68:0.6083489230023216 69:1 70:0.7016933768673761 71:0.5570436684137551 72:0.5083248615553172 73:0.5893858034481672 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010004001600640257 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010004001600640257 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:1 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:-1 20:0 21:0.00010002000400080016 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:1 40:1 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.26921300447584995 50:0.6681781760468218 51:0.6811723279268265 52:0.5 53:0.6908743179304665 54:0.5297944941826395 55:0.7156072482001523 56:0.5 57:0.6486576982131326 58:0.6913634708913217 59:0.6100851101833804 60:0.7604115506898901 61:0.6738607816553338 62:0.6303504436197392 63:1 64:0.6252826129964868 65:0.772523354717035 66:0.7048159421778452 67:0.7393188403033328 68:0.5135011236684771 69:1 70:0.745528888286016 71:0.5909177968371688 72:0.7446407134904728 73:0.6319496259247708 
0 1:0 2:0 3:1 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:-1 20:0 21:0.00010002000400080016 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:1 40:1 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.26921300447584995 50:0.619968781265828 51:0.7078822749498878 52:0.7107707375861372 53:0.5973688621439767 54:0.67628317488964 55:0.6900610861329958 56:0.5240462374338287 57:0.5421168850545613 58:0.5863930105467947 59:0.560743432570608 60:0.7485216505521555 61:0.6460350144755439 62:0.5863527767209992 63:0.6664574727306354 64:0.5211810840509955 65:0 66:0.6017842064639691 67:0.584135437778018 68:0.584135437778018 69:0.7087281892142097 70:0.7673576618240046 71:0.6140020047584228 72:0.6130547462913206 73:0.7486695791019076 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:-1 20:0 21:0.00011107408641563923 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0.673477566843542 51:0.5259198042175974 52:0.5188670182636345 53:0.6426187170700146 54:0.6951931432157806 55:0.763476425523682 56:0.6364693367112012 57:0.6364693367112012 58:1 59:0.758307625626456 60:1 61:0.5845314424772066 62:1 63:1 64:0.7465194633041466 65:0.7750264435663338 66:0.7103535170596841 67:0.7062256399538405 68:0.6588435426894343 69:1 70:0.7486572205755662 71:0.5596371286932226 72:1 73:1 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:-1 19:0 20:0 21:0.00011117287381878821 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:0.5993018872263167 54:1 55:1 56:0.5720551742251994 57:0.5 58:1 59:1 60:1 61:1 62:1 63:1 64:0.5993018872263167 65:0.6242745850549243 66:0.6036751675824577 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:-1 20:0 21:0.00011107408641563923 22:1 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:0.5993018872263167 54:1 55:1 56:0.5720551742251994 57:0.5 58:1 59:1 60:1 61:1 62:1 63:1 64:0.5993018872263167 65:0.6242745850549243 66:0.6036751675824577 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:-1 20:0 21:0.00011107408641563923 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:0.5993018872263167 54:1 55:1 56:0.5720551742251994 57:0.5 58:1 59:1 60:1 61:1 62:1 63:1 64:0.5993018872263167 65:0.6242745850549243 66:0.6036751675824577 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010003000900270081 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010003000900270081 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:0.6170631266869608 54:0.6632534586831982 55:0.6781373251034478 56:0.5922531204454982 57:0.6414809084764135 58:0.6086875051594469 59:0.6607977503645761 60:0.74793199957779 61:0.6707395805010956 62:0.6081457631202946 63:0.6516782576692889 64:0.5 65:0.6399342052632444 66:0.6210592350101153 67:0.6607977503645761 68:0.6792465919040951 69:1 70:0.7390686937980467 71:0.7307380543546343 72:0.5617841152480949 73:0.6273513803994315 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010003000900270081 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:1 51:1 52:1 53:1 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00011106175033318525 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0.6248670010876535 51:0.5825445136881217 52:0.5 53:0.5987124066657765 54:0.6498914741855113 55:0.6659517814681908 56:0.599748567888839 57:0.5800653881041513 58:1 59:0.6472362478078159 60:0.6426171099240235 61:0.6191038980295175 62:0.5674745694817784 63:0.6364018804200309 64:0.5 65:0.6784700885983276 66:0.6287144201715433 67:0.6472362478078159 68:0.5885705081977534 69:1 70:1 71:0.7168781157101335 72:0.7406851949520401 73:0.7570710549742252 
0 1:0 2:1 3:0 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00011106175033318525 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0.6248670010876535 51:0.5825445136881217 52:0.5 53:0.5987124066657765 54:0.6498914741855113 55:0.6659517814681908 56:0.599748567888839 57:0.5800653881041513 58:1 59:0.6472362478078159 60:0.6426171099240235 61:0.6191038980295175 62:0.5674745694817784 63:0.6364018804200309 64:0.5 65:0.6784700885983276 66:0.6287144201715433 67:0.6472362478078159 68:0.5885705081977534 69:1 70:1 71:0.7168781157101335 72:0.7406851949520401 73:0.7570710549742252 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00011111111111111112 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0.5762336016390824 51:0.5061229086265145 52:0 53:0.6563774155260674 54:0.5080729429727653 55:0.7332963591813154 56:0.5 57:0.5800653881041513 58:0.6708251587782617 59:0.7440703640152792 60:0.6088965640031552 61:0.6136949805920936 62:0.5711003125832678 63:1 64:0.5309912748691271 65:0.7665741359586784 66:0.6287144201715433 67:0.7470705179172012 68:0.5591789068123963 69:1 70:0.7380607346989156 71:0.7407774212005223 72:0.7091758353614844 73:0.6160819249192172 
