parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 480 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 2 | 103 | 31 | ((x+36)-32)=35 | x 36 + 32 - 35 = | x:lime 36:lime +:lime 32:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 33 | (36+(32-x))=35 | 36 32 x - + 35 = | 36:lime 32:lime x:lime -:lime +:lime 35:lime =:lime
EXPR: 1 | POS | INT | 2 | 103 | 103 | x=(32+(36+35)) | x 32 36 35 + + = | x:lime 32:lime 36:lime 35:lime +:lime +:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 33 | 36=(x-(32-35)) | 36 x 32 35 - - = | 36:lime x:lime 32:lime 35:lime -:lime -:lime =:lime
EXPR: 1 | POS | INT | 2 | 103 | 103 | 36=(x-(32+35)) | 36 x 32 35 + - = | 36:lime x:lime 32:lime 35:lime +:lime -:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 33 | ((36-x)+32)=35 | 36 x - 32 + 35 = | 36:lime x:lime -:lime 32:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 31 | ((36+x)-32)=35 | 36 x + 32 - 35 = | 36:lime x:lime +:lime 32:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 39 | 36=(x+(32-35)) | 36 x 32 35 - + = | 36:lime x:lime 32:lime 35:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 39 | 36=(32-(35-x)) | 36 32 35 x - - = | 36:lime 32:lime 35:lime x:lime -:lime -:lime =:lime
EXPR: 1 | POS | INT | 2 | 103 | 103 | 36=((x-32)-35) | 36 x 32 - 35 - = | 36:lime x:lime 32:lime -:lime 35:lime -:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 33 | 36=((x-32)+35) | 36 x 32 - 35 + = | 36:lime x:lime 32:lime -:lime 35:lime +:lime =:lime
EXPR: 0 | POS | INT | 2 | 103 | 39 | 36=((x+32)-35) | 36 x 32 + 35 - = | 36:lime x:lime 32:lime +:lime 35:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=((36+x)-35) | 32 36 x + 35 - = | 32:lime 36:lime x:lime +:lime 35:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=(35-(32-x)) | 36 35 32 x - - = | 36:lime 35:lime 32:lime x:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 36=(35-(x-32)) | 36 35 x 32 - - = | 36:lime 35:lime x:lime 32:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | (36+(35-x))=32 | 36 35 x - + 32 = | 36:lime 35:lime x:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | ((x-32)+36)=35 | x 32 - 36 + 35 = | x:lime 32:lime -:lime 36:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 36=((35-x)+32) | 36 35 x - 32 + = | 36:lime 35:lime x:lime -:lime 32:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | (36-(x-35))=32 | 36 x 35 - - 32 = | 36:lime x:lime 35:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | (32+(36-x))=35 | 32 36 x - + 35 = | 32:lime 36:lime x:lime -:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | ((36+35)-x)=32 | 36 35 + x - 32 = | 36:lime 35:lime +:lime x:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=(35+(x-32)) | 36 35 x 32 - + = | 36:lime 35:lime x:lime 32:lime -:lime +:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | (x-(36+35))=32 | x 36 35 + - 32 = | x:lime 36:lime 35:lime +:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | (36+(x-35))=32 | 36 x 35 - + 32 = | 36:lime x:lime 35:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 32=((36-x)+35) | 32 36 x - 35 + = | 32:lime 36:lime x:lime -:lime 35:lime +:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | ((x-32)-36)=35 | x 32 - 36 - 35 = | x:lime 32:lime -:lime 36:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=((35+x)-32) | 36 35 x + 32 - = | 36:lime 35:lime x:lime +:lime 32:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | ((32-36)+x)=35 | 32 36 - x + 35 = | 32:lime 36:lime -:lime x:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=((35-32)+x) | 36 35 32 - x + = | 36:lime 35:lime 32:lime -:lime x:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | (32-(36-x))=35 | 32 36 x - - 35 = | 32:lime 36:lime x:lime -:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 32=(36-(x-35)) | 32 36 x 35 - - = | 32:lime 36:lime x:lime 35:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | (32-(x-36))=35 | 32 x 36 - - 35 = | 32:lime x:lime 36:lime -:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | (x-(36-35))=32 | x 36 35 - - 32 = | x:lime 36:lime 35:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | (36-(35-x))=32 | 36 35 x - - 32 = | 36:lime 35:lime x:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=(36-(35-x)) | 32 36 35 x - - = | 32:lime 36:lime 35:lime x:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 36=(35+(32-x)) | 36 35 32 x - + = | 36:lime 35:lime 32:lime x:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | ((36-35)+x)=32 | 36 35 - x + 32 = | 36:lime 35:lime -:lime x:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | ((x+32)-36)=35 | x 32 + 36 - 35 = | x:lime 32:lime +:lime 36:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | (x-(32-36))=35 | x 32 36 - - 35 = | x:lime 32:lime 36:lime -:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | (x+(32-36))=35 | x 32 36 - + 35 = | x:lime 32:lime 36:lime -:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | (x+(36-35))=32 | x 36 35 - + 32 = | x:lime 36:lime 35:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=(36+(x-35)) | 32 36 x 35 - + = | 32:lime 36:lime x:lime 35:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 32=(36+(35-x)) | 32 36 35 x - + = | 32:lime 36:lime 35:lime x:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 32=(x-(36-35)) | 32 x 36 35 - - = | 32:lime x:lime 36:lime 35:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 36=(x-(35-32)) | 36 x 35 32 - - = | 36:lime x:lime 35:lime 32:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=(x+(35-32)) | 36 x 35 32 - + = | 36:lime x:lime 35:lime 32:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=(x+(36-35)) | 32 x 36 35 - + = | 32:lime x:lime 36:lime 35:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | (32+(x-36))=35 | 32 x 36 - + 35 = | 32:lime x:lime 36:lime -:lime +:lime 35:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | 32=(x-(36+35)) | 32 x 36 35 + - = | 32:lime x:lime 36:lime 35:lime +:lime -:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | ((x-36)-35)=32 | x 36 - 35 - 32 = | x:lime 36:lime -:lime 35:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | ((36+x)-35)=32 | 36 x + 35 - 32 = | 36:lime x:lime +:lime 35:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | ((x+36)-35)=32 | x 36 + 35 - 32 = | x:lime 36:lime +:lime 35:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | ((x-36)+35)=32 | x 36 - 35 + 32 = | x:lime 36:lime -:lime 35:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 32=((36+35)-x) | 32 36 35 + x - = | 32:lime 36:lime 35:lime +:lime x:lime -:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | 32=((x-36)-35) | 32 x 36 - 35 - = | 32:lime x:lime 36:lime -:lime 35:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | ((36-x)+35)=32 | 36 x - 35 + 32 = | 36:lime x:lime -:lime 35:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=((36-35)+x) | 32 36 35 - x + = | 32:lime 36:lime 35:lime -:lime x:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 31 | 32=((x+36)-35) | 32 x 36 + 35 - = | 32:lime x:lime 36:lime +:lime 35:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 32=((x-36)+35) | 32 x 36 - 35 + = | 32:lime x:lime 36:lime -:lime 35:lime +:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | ((32+x)-36)=35 | 32 x + 36 - 35 = | 32:lime x:lime +:lime 36:lime -:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | ((32-x)+36)=35 | 32 x - 36 + 35 = | 32:lime x:lime -:lime 36:lime +:lime 35:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 33 | 36=((x+35)-32) | 36 x 35 + 32 - = | 36:lime x:lime 35:lime +:lime 32:lime -:lime =:lime
EXPR: 1 | POS | INT | 4 | 103 | 103 | 36=((x-35)-32) | 36 x 35 - 32 - = | 36:lime x:lime 35:lime -:lime 32:lime -:lime =:lime
EXPR: 0 | POS | INT | 4 | 103 | 39 | 36=((x-35)+32) | 36 x 35 - 32 + = | 36:lime x:lime 35:lime -:lime 32:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | x=((35-36)+32) | x 35 36 - 32 + = | x:lime 35:lime 36:lime -:lime 32:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 33 | x=(32-(35-36)) | x 32 35 36 - - = | x:lime 32:lime 35:lime 36:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 39 | x=(35+(36-32)) | x 35 36 32 - + = | x:lime 35:lime 36:lime 32:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | x=((32+35)-36) | x 32 35 + 36 - = | x:lime 32:lime 35:lime +:lime 36:lime -:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 33 | (32-(35-36))=x | 32 35 36 - - x = | 32:lime 35:lime 36:lime -:lime -:lime x:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | (35-(36-32))=x | 35 36 32 - - x = | 35:lime 36:lime 32:lime -:lime -:lime x:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 33 | x=((32-35)+36) | x 32 35 - 36 + = | x:lime 32:lime 35:lime -:lime 36:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 39 | (35+(36-32))=x | 35 36 32 - + x = | 35:lime 36:lime 32:lime -:lime +:lime x:lime =:lime
EXPR: 1 | POS | INT | 5 | 103 | 103 | (35+(36+32))=x | 35 36 32 + + x = | 35:lime 36:lime 32:lime +:lime +:lime x:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | x=(32+(35-36)) | x 32 35 36 - + = | x:lime 32:lime 35:lime 36:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | x=(35-(36-32)) | x 35 36 32 - - = | x:lime 35:lime 36:lime 32:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | (32+(35-36))=x | 32 35 36 - + x = | 32:lime 35:lime 36:lime -:lime +:lime x:lime =:lime
EXPR: 1 | POS | INT | 5 | 103 | 103 | x=((32+35)+36) | x 32 35 + 36 + = | x:lime 32:lime 35:lime +:lime 36:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | ((35-36)+32)=x | 35 36 - 32 + x = | 35:lime 36:lime -:lime 32:lime +:lime x:lime =:lime
EXPR: 1 | POS | INT | 5 | 103 | 103 | x=(35+(36+32)) | x 35 36 32 + + = | x:lime 35:lime 36:lime 32:lime +:lime +:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 33 | ((32-35)+36)=x | 32 35 - 36 + x = | 32:lime 35:lime -:lime 36:lime +:lime x:lime =:lime
EXPR: 0 | POS | INT | 5 | 103 | 31 | ((32+35)-36)=x | 32 35 + 36 - x = | 32:lime 35:lime +:lime 36:lime -:lime x:lime =:lime
EXPR: 1 | POS | INT | 5 | 103 | 103 | ((32+35)+36)=x | 32 35 + 36 + x = | 32:lime 35:lime +:lime 36:lime +:lime x:lime =:lime
EXPR: 1 | POS | INT | 7 | 103 | 103 | 35=(x-(36+32)) | 35 x 36 32 + - = | 35:lime x:lime 36:lime 32:lime +:lime -:lime =:lime
EXPR: 1 | POS | INT | 7 | 103 | 103 | (x-(32+35))=36 | x 32 35 + - 36 = | x:lime 32:lime 35:lime +:lime -:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | x=((35-32)+36) | x 35 32 - 36 + = | x:lime 35:lime 32:lime -:lime 36:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | (32+(35-x))=36 | 32 35 x - + 36 = | 32:lime 35:lime x:lime -:lime +:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | ((32-35)+x)=36 | 32 35 - x + 36 = | 32:lime 35:lime -:lime x:lime +:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | (x-(35-36))=32 | x 35 36 - - 32 = | x:lime 35:lime 36:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | (35-(36-x))=32 | 35 36 x - - 32 = | 35:lime 36:lime x:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | 35=(36+(32-x)) | 35 36 32 x - + = | 35:lime 36:lime 32:lime x:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | ((x-32)+35)=36 | x 32 - 35 + 36 = | x:lime 32:lime -:lime 35:lime +:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | (35+(x-36))=32 | 35 x 36 - + 32 = | 35:lime x:lime 36:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | (x-(32-35))=36 | x 32 35 - - 36 = | x:lime 32:lime 35:lime -:lime -:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | 32=((35+x)-36) | 32 35 x + 36 - = | 32:lime 35:lime x:lime +:lime 36:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | 32=(x-(35-36)) | 32 x 35 36 - - = | 32:lime x:lime 35:lime 36:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | (32+(x-35))=36 | 32 x 35 - + 36 = | 32:lime x:lime 35:lime -:lime +:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | 32=(35-(36-x)) | 32 35 36 x - - = | 32:lime 35:lime 36:lime x:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | (32-(x-35))=36 | 32 x 35 - - 36 = | 32:lime x:lime 35:lime -:lime -:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | 32=(35+(36-x)) | 32 35 36 x - + = | 32:lime 35:lime 36:lime x:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | x=(35+(32-36)) | x 35 32 36 - + = | x:lime 35:lime 32:lime 36:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | (35+(36-x))=32 | 35 36 x - + 32 = | 35:lime 36:lime x:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | 35=(36-(32-x)) | 35 36 32 x - - = | 35:lime 36:lime 32:lime x:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | ((32+35)-x)=36 | 32 35 + x - 36 = | 32:lime 35:lime +:lime x:lime -:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | (35-(32-36))=x | 35 32 36 - - x = | 35:lime 32:lime 36:lime -:lime -:lime x:lime =:lime
EXPR: 1 | POS | INT | 7 | 103 | 103 | ((x-32)-35)=36 | x 32 - 35 - 36 = | x:lime 32:lime -:lime 35:lime -:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | 35=(36+(x-32)) | 35 36 x 32 - + = | 35:lime 36:lime x:lime 32:lime -:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | ((35+x)-36)=32 | 35 x + 36 - 32 = | 35:lime x:lime +:lime 36:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | (35-(x-36))=32 | 35 x 36 - - 32 = | 35:lime x:lime 36:lime -:lime -:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | 35=(36-(x-32)) | 35 36 x 32 - - = | 35:lime 36:lime x:lime 32:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | x=(35-(32-36)) | x 35 32 36 - - = | x:lime 35:lime 32:lime 36:lime -:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | (x+(35-36))=32 | x 35 36 - + 32 = | x:lime 35:lime 36:lime -:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | (35+(32-36))=x | 35 32 36 - + x = | 35:lime 32:lime 36:lime -:lime +:lime x:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | 35=((36+x)-32) | 35 36 x + 32 - = | 35:lime 36:lime x:lime +:lime 32:lime -:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 39 | (x+(32-35))=36 | x 32 35 - + 36 = | x:lime 32:lime 35:lime -:lime +:lime 36:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | 32=((35-36)+x) | 32 35 36 - x + = | 32:lime 35:lime 36:lime -:lime x:lime +:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 33 | ((35-36)+x)=32 | 35 36 - x + 32 = | 35:lime 36:lime -:lime x:lime +:lime 32:lime =:lime
EXPR: 0 | POS | INT | 7 | 103 | 31 | 35=((36-32)+x) | 35 36 32 - x + = | 35:lime 36:lime 32:lime -:lime x:lime +:lime =:lime
