parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 100 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 32 | 24 | 4 | 8=(4+x) | 8 4 x + = | 8:people 4:people x:people +:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 12 | 8=(x-4) | 8 x 4 - = | 8:people x:people 4:people -:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 12 | (x-8)=4 | x 8 - 4 = | x:people 8:people -:people 4:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 4 | 8=(x+4) | 8 x 4 + = | 8:people x:people 4:people +:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 2 | (4*x)=8 | 4 x * 8 = | 4:dollar x:people *:people 8:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 4 | (8-x)=4 | 8 x - 4 = | 8:people x:people -:people 4:people =:people
EXPR: 0 | POS | INT | 32 | 24 | 2 | (8/x)=4 | 8 x / 4 = | 8:dollar x:people /:dollar 4:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 24 | 2 | 8=(x*4) | 8 x 4 * = | 8:dollar x:people 4:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 24 | 32 | (x/8)=4 | x 8 / 4 = | x:dollar 8:people /:dollar 4:dollar =:dollar
NET 60 non-negative, integer-valued solutions found out of 100 total solutions
