-1 1:0.47967786972168236 2:0.4680939883732746 3:0.01958390255583446 4:0.03264423934920862 5:0.057953108001992854 6:0.004540067647709387 7:0.8591796326935079 8:0.0783271916567898 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.5495092837771746 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.032309212321104785 2:0.028209547615559487 3:0.8925560717153491 4:0.04692516834798657 5:0.6121017419003725 6:0.2611027614779894 7:0.050248804991594835 8:0.07654669163004325 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.5291898888790235 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.47967786972168236 2:0.4680939883732746 3:0.01958390255583446 4:0.03264423934920862 5:0.20516104363356288 6:0.03130626602956767 7:0.7064233745167048 8:0.05710931582016484 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.47023518435167105 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.47967786972168236 2:0.4680939883732746 3:0.01958390255583446 4:0.03264423934920862 5:0.057953108001992854 6:0.004540067647709387 7:0.8591796326935079 8:0.0783271916567898 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.4377508761840561 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:1 
-1 1:0.12250652298778922 2:0.8108621212697761 3:0.0492648862563576 4:0.017366469486077226 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.540574747513184 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:1 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 
-1 1:0.15527452131435815 2:0.8286566450357941 3:0.009411893551074225 4:0.006656940098773745 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.27621888167859804 23:0 24:0 25:1 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:1 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 
-1 1:0.12250652298778922 2:0.8108621212697761 3:0.0492648862563576 4:0.017366469486077226 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08167101532519282 23:0 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:1 34:1 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.15527452131435815 2:0.8286566450357941 3:0.009411893551074225 4:0.006656940098773745 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05175817377145272 23:0 24:0 25:1 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:1 34:1 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.5383474710143582 2:0.4276705758605798 3:0.02078220349213665 4:0.013199749632925558 5:0.6641832921769735 6:0.079207195244127 7:0.2331076657534598 8:0.023501846825439706 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4390092900536317 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.5383474710143582 2:0.4276705758605798 3:0.02078220349213665 4:0.013199749632925558 5:0.5847478924725047 6:0.34723785286983994 7:0.04849904240514468 8:0.019515212252510496 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4269608139898419 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.4353071125344666 2:0.38830542502770365 3:0.13011461590017717 4:0.046272846537652804 5:0.6147914931042742 6:0.3180778827245413 7:0.03315181046533623 8:0.03397881370584816 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4162225246857537 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.4353071125344666 2:0.38830542502770365 3:0.13011461590017717 4:0.046272846537652804 5:0.6147914927408389 6:0.31807788311271745 7:0.033151810437147995 8:0.03397881370929544 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.4000000000000001 22:0.40447210262734534 23:0 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.032309212321104785 2:0.028209547615559487 3:0.8925560717153491 4:0.04692516834798657 5:0.2614193971122211 6:0.670485337108994 7:0.05056037182282863 8:0.017534893955956227 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.5583816864833343 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.1940759978177906 2:0.7934924143815114 3:0.007514786771257624 4:0.004916801029440154 5:0.20516104363356288 6:0.03130626602956767 7:0.7064233745167048 8:0.05710931582016484 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.5515847908537302 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.1940759978177906 2:0.7934924143815114 3:0.007514786771257624 4:0.004916801029440154 5:0.060445669834229665 6:0.007567195003524003 7:0.902586701443779 8:0.02940043371846776 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.49981235017633713 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.1940759978177906 2:0.7934924143815114 3:0.007514786771257624 4:0.004916801029440154 5:0.060445669834229665 6:0.007567195003524003 7:0.902586701443779 8:0.02940043371846776 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.45317204741470385 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 
-1 1:0.3220387990565847 2:0.44053190652872337 3:0.14836685145283943 4:0.08906244296185224 5:0.10514053922675311 6:0.04137227314779935 7:0.7932248765941174 8:0.06026231103133023 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.0 22:0.5067454149292396 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.07374649644762643 2:0.08062383977798156 3:0.7523402973145162 4:0.09328936645987576 5:0.4523996050538923 6:0.516491926414857 7:0.012843291043956685 8:0.01826517748729437 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.0 22:0.4463310375360575 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.07374649644762643 2:0.08062383977798156 3:0.7523402973145162 4:0.09328936645987576 5:0.4523996050538923 6:0.516491926414857 7:0.012843291043956685 8:0.01826517748729437 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.4142848768555752 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.3220387990565847 2:0.44053190652872337 3:0.14836685145283943 4:0.08906244296185224 5:0.595253475945425 6:0.34081034234096796 7:0.05492568458481133 8:0.009010497128795595 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.6000000000000001 22:0.3781364377368587 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.14638985348338793 2:0.8186115340970724 3:0.007310768174693993 4:0.027687844244845303 5:0.09606274960225059 6:0.007603728899281882 7:0.869391186269192 8:0.02694233522927576 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.6393484766588641 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.07377932827650073 2:0.009692767832717804 3:0.876186077753682 4:0.04034182613709923 5:0.19033409024462136 6:0.7613250349320405 7:0.007918942925542695 8:0.04042193189779526 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.9 22:0.5997090369044408 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:1 43:0 
-1 1:0.07377932827650073 2:0.009692767832717804 3:0.876186077753682 4:0.04034182613709923 5:0.19033409024462136 6:0.7613250349320405 7:0.007918942925542695 8:0.04042193189779526 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.4 22:0.39910734953514543 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.07377932827650073 2:0.009692767832717804 3:0.876186077753682 4:0.04034182613709923 5:0.7155435578444048 6:0.22361686442947493 7:0.054626349472647856 8:0.006213228253472513 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3979324088995217 23:0 24:0 25:1 26:1 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.7541250288123432 2:0.08909085070991532 3:0.13358676053034177 4:0.02319735994739975 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5027500192082288 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:1 31:1 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.8569391869252484 2:0.02334399423732039 3:0.0818630041900144 4:0.03785381464741687 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2856463956417495 23:0 24:0 25:1 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7541250288123432 2:0.08909085070991532 3:0.13358676053034177 4:0.02319735994739975 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08905784035356118 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:1 31:1 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 
-1 1:0.7541250288123432 2:0.08909085070991532 3:0.13358676053034177 4:0.02319735994739975 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05939390047327688 23:1 24:1 25:0 26:0 27:0 28:0 29:0 30:1 31:1 32:0 33:0 34:1 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 
-1 1:0.5383474710143582 2:0.4276705758605798 3:0.02078220349213665 4:0.013199749632925558 5:0.6641832921769735 6:0.079207195244127 7:0.2331076657534598 8:0.023501846825439706 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4390092900536317 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.5383474710143582 2:0.4276705758605798 3:0.02078220349213665 4:0.013199749632925558 5:0.5847478924725047 6:0.34723785286983994 7:0.04849904240514468 8:0.019515212252510496 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4269608139898419 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.4353071125344666 2:0.38830542502770365 3:0.13011461590017717 4:0.046272846537652804 5:0.6147914931042742 6:0.3180778827245413 7:0.03315181046533623 8:0.03397881370584816 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.1 22:0.4162225246857537 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.4353071125344666 2:0.38830542502770365 3:0.13011461590017717 4:0.046272846537652804 5:0.6147914927408389 6:0.31807788311271745 7:0.033151810437147995 8:0.03397881370929544 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.4000000000000001 22:0.40447210262734534 23:0 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.4157319384860638 2:0.3270316232376433 3:0.2181372348379646 4:0.039099203438328255 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.27715462565737586 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
1 1:0.7752170747836998 2:0.06661230165695714 3:0.13549562203902962 4:0.0226750015203132 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2584056915945666 23:0 24:0 25:1 26:1 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.4157319384860638 2:0.3270316232376433 3:0.2181372348379646 4:0.039099203438328255 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.21802108215842886 23:0 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 
-1 1:0.4157319384860638 2:0.3270316232376433 3:0.2181372348379646 4:0.039099203438328255 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.2 22:0.14542482322530972 23:0 24:1 25:0 26:0 27:0 28:1 29:0 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 
-1 1:0.6089119486799666 2:0.2933169159313863 3:0.06502263608911063 4:0.03274849929953651 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4059412991199777 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
1 1:0.7963479874836232 2:0.05120929013698415 3:0.13337285161656628 4:0.019069870762826253 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2654493291612077 23:0 24:0 25:1 26:1 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.6089119486799666 2:0.2933169159313863 3:0.06502263608911063 4:0.03274849929953651 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.1955446106209242 23:1 24:1 25:0 26:0 27:0 28:1 29:1 30:1 31:1 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 
-1 1:0.7963479874836232 2:0.05120929013698415 3:0.13337285161656628 4:0.019069870762826253 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.0444576172055221 23:0 24:0 25:1 26:1 27:0 28:1 29:0 30:1 31:1 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 
-1 1:0.2758332543036033 2:0.09397405300131659 3:0.5141115226553088 4:0.11608117003977127 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3427410151035392 23:0 24:1 25:0 26:0 27:0 28:0 29:1 30:1 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 
