0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.994003597841295e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.560278652708901 57:0.6939868462322076 58:0.5782952702151545 59:0.7039633774184608 60:0.7053302320717456 61:0.5 62:0.5378998702295655 63:1 64:0.530448783464181 65:0.7359285586757711 66:0.6267550014516486 67:0.572184855602191 68:1 69:0.5200612429987673 70:0.6341557990370253 71:0.5 72:0.6825946469196355 73:0.6825946469196355 74:0.6864077614555419 75:1 76:0.5519678770603851 77:0.7105173217417264 78:0.7360916687841034 
0 1:0 2:1 3:1 4:0 5:-1 6:-1 7:-1 8:-1 9:0 10:1 11:0 12:0 13:9.989012086704625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.560278652708901 57:0.6939868462322076 58:0.5782952702151545 59:0.7039633774184608 60:0.7053302320717456 61:0.5 62:0.5378998702295655 63:1 64:0.530448783464181 65:0.7359285586757711 66:0.6267550014516486 67:0.572184855602191 68:1 69:0.5200612429987673 70:0.6341557990370253 71:0.5 72:0.6825946469196355 73:0.6825946469196355 74:0.6864077614555419 75:1 76:0.5519678770603851 77:0.7105173217417264 78:0.7360916687841034 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:1 12:0 13:9.994003597841295e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0.607043828596713 56:0.6267217208682151 57:0.6563774155260674 58:0.5 59:0.5577734713497952 60:0.5233456403081337 61:0.5 62:0.5 63:0.617245385686066 64:0.6876465059093766 65:0.70838596586038 66:0.5692517375501781 67:0.5 68:1 69:0.5 70:0.5973688621439767 71:0.5 72:0.5811526154815995 73:0.611137966799573 74:1 75:0.7110550340917559 76:0.6959949674278685 77:0.6846835705702682 78:0.7085848622356106 
0 1:1 2:0 3:0 4:1 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:1 12:0 13:9.9930048965724e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0.607043828596713 56:0.6267217208682151 57:0.6563774155260674 58:0.5 59:0.5577734713497952 60:0.5233456403081337 61:0.5 62:0.5 63:0.617245385686066 64:0.6876465059093766 65:0.70838596586038 66:0.5692517375501781 67:0.5 68:1 69:0.5 70:0.5973688621439767 71:0.5 72:0.5811526154815995 73:0.611137966799573 74:1 75:0.7110550340917559 76:0.6959949674278685 77:0.6846835705702682 78:0.7085848622356106 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:-1 13:9.089256498818396e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:1 2:0 3:0 4:1 5:-1 6:-1 7:-1 8:1 9:-1 10:1 11:0 12:0 13:9.9930048965724e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:1 55:0.5103864223005199 56:0.5763785548030264 57:0.5711003125832678 58:0.5 59:0.5 60:0.5939517300936757 61:0.5729717728534833 62:0.5 63:0.5050424974372756 64:0.5515819430924429 65:0.728090750079668 66:0.5917806850848999 67:0.5 68:0.5 69:0.5876028204815266 70:0.5962846535468412 71:0.6061479218472771 72:0.5515819430924429 73:0.5515819430924429 74:0.6224964761253446 75:0.7177485733328628 76:0.5726707012896084 77:0.5980425737457671 78:0.6196664887721092 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.995002498750625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:1 2:0 3:0 4:1 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.095043201455206e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.5660501279322816 56:0.5 57:0.5357430314204298 58:0.5654343853748066 59:0.657338749841547 60:0.6727381017529414 61:0.5234665435026907 62:0.5777904972740775 63:0.6913237939886325 64:0.6547956927237909 65:0.7336771055118949 66:0.6647171876899333 67:0.5757218491573359 68:0.6449312485322867 69:0.5566769735591669 70:0.6847621007541346 71:1 72:0.6547956927237909 73:0.6478828400653969 74:1 75:0.7237632689209111 76:0.7144091500329147 77:0.6940606718914806 78:0.752821150512001 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.994003597841295e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.6104015239158005 57:0.5987294098434556 58:0.5901866248110297 59:0.6738168682713196 60:0.6878009846846004 61:0.5750719063327238 62:0.6104015239158005 63:0.6058649959931462 64:0.5875041051177083 65:0.751633399261613 66:0.6814739607467726 67:0.5936147976837124 68:0.6636688378834652 69:0.5550537442319672 70:0.6177548482788473 71:0.6547362269230542 72:0.5875041051177083 73:0.5968167610434455 74:1 75:0.7430329229123609 76:0.7349574060515182 77:0.7175211196958381 78:0.7683640579396184 
0 1:0 2:1 3:1 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.989012086704625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.6104015239158005 57:0.5987294098434556 58:0.5901866248110297 59:0.6738168682713196 60:0.6878009846846004 61:0.5750719063327238 62:0.6104015239158005 63:0.6058649959931462 64:0.5875041051177083 65:0.751633399261613 66:0.6814739607467726 67:0.5936147976837124 68:0.6636688378834652 69:0.5550537442319672 70:0.6177548482788473 71:0.6547362269230542 72:0.5875041051177083 73:0.5968167610434455 74:1 75:0.7430329229123609 76:0.7349574060515182 77:0.7175211196958381 78:0.7683640579396184 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:0 10:1 11:1 12:0 13:9.994003597841295e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:1 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:0 2:1 3:1 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:-1 12:0 13:9.084302325581395e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:-1 13:9.995002498750625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.560278652708901 57:0.6939868462322076 58:0.5782952702151545 59:0.7039633774184608 60:0.7053302320717456 61:0.5 62:0.5378998702295655 63:1 64:0.530448783464181 65:0.7359285586757711 66:0.6267550014516486 67:0.572184855602191 68:1 69:0.5200612429987673 70:0.6341557990370253 71:0.5 72:0.6825946469196355 73:0.6825946469196355 74:0.6864077614555419 75:1 76:0.5519678770603851 77:0.7105173217417264 78:0.7360916687841034 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.995002498750625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0.6104015239158005 57:0.5987294098434556 58:0.5901866248110297 59:0.6738168682713196 60:0.6878009846846004 61:0.5750719063327238 62:0.6104015239158005 63:0.6058649959931462 64:0.5875041051177083 65:0.751633399261613 66:0.6814739607467726 67:0.5936147976837124 68:0.6636688378834652 69:0.5550537442319672 70:0.6177548482788473 71:0.6547362269230542 72:0.5875041051177083 73:0.5968167610434455 74:1 75:0.7430329229123609 76:0.7349574060515182 77:0.7175211196958381 78:0.7683640579396184 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.09090909090909e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0.607043828596713 56:0.6267217208682151 57:0.6563774155260674 58:0.5 59:0.5577734713497952 60:0.5233456403081337 61:0.5 62:0.5 63:0.617245385686066 64:0.6876465059093766 65:0.70838596586038 66:0.5692517375501781 67:0.5 68:1 69:0.5 70:0.5973688621439767 71:0.5 72:0.5811526154815995 73:0.611137966799573 74:1 75:0.7110550340917559 76:0.6959949674278685 77:0.6846835705702682 78:0.7085848622356106 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:-1 12:-1 13:9.089256498818396e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0.16552921271687415 55:0.5103864223005199 56:0.5763785548030264 57:0.5711003125832678 58:0.5 59:0.5 60:0.5939517300936757 61:0.5729717728534833 62:0.5 63:0.5050424974372756 64:0.5515819430924429 65:0.728090750079668 66:0.5917806850848999 67:0.5 68:0.5 69:0.5876028204815266 70:0.5962846535468412 71:0.6061479218472771 72:0.5515819430924429 73:0.5515819430924429 74:0.6224964761253446 75:0.7177485733328628 76:0.5726707012896084 77:0.5980425737457671 78:0.6196664887721092 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.089256498818396e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:0.560278652708901 57:1 58:0.5999428898116063 59:0.6198046403765924 60:0.634696640713779 61:0.6118534497417838 62:0.560278652708901 63:0.6238892619728474 64:0.5736621244112146 65:0.6485198323427129 66:0.6838403056151706 67:0.6082683899686642 68:0.6663060317588734 69:0.5999428898116063 70:0.7007524136181454 71:1 72:0.5736621244112146 73:0.5 74:1 75:0.6571450428617012 76:0.6474290801372165 77:0.6872548697602588 78:0.7483975113639912 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:-1 13:9.089256498818396e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:1 10:1 11:-1 12:-1 13:9.09090909090909e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:1 55:0.6731411659043034 56:0.6777375993395076 57:0.7440703640152792 58:0.6876465059093766 59:0.644602077611181 60:0.638399732935841 61:0.644652558746943 62:0.5406992252857851 63:0.5044434032318594 64:0.5 65:0.5999285062784668 66:0.6082223233618951 67:0.5515819430924429 68:0.6303206934435419 69:0.5252167817173543 70:0.5902545845741275 71:0.6646337448295041 72:0.5 73:0.5 74:0.6803041441885046 75:0.6366309303000642 76:0.5350660719235842 77:0.5945989475796132 78:0.7119741583811013 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:0 12:0 13:9.09090909090909e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:1 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0.607043828596713 56:0.6267217208682151 57:0.6563774155260674 58:0.5 59:0.5577734713497952 60:0.5233456403081337 61:0.5 62:0.5 63:0.617245385686066 64:0.6876465059093766 65:0.70838596586038 66:0.5692517375501781 67:0.5 68:1 69:0.5 70:0.5973688621439767 71:0.5 72:0.5811526154815995 73:0.611137966799573 74:1 75:0.7110550340917559 76:0.6959949674278685 77:0.6846835705702682 78:0.7085848622356106 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:1 12:0 13:9.995002498750625e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0.607043828596713 56:0.6267217208682151 57:0.6563774155260674 58:0.5 59:0.5577734713497952 60:0.5233456403081337 61:0.5 62:0.5 63:0.617245385686066 64:0.6876465059093766 65:0.70838596586038 66:0.5692517375501781 67:0.5 68:1 69:0.5 70:0.5973688621439767 71:0.5 72:0.5811526154815995 73:0.611137966799573 74:1 75:0.7110550340917559 76:0.6959949674278685 77:0.6846835705702682 78:0.7085848622356106 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:0 10:1 11:0 12:0 13:9.09090909090909e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:1 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
0 1:0 2:0 3:0 4:0 5:-1 6:-1 7:-1 8:-1 9:-1 10:1 11:-1 12:0 13:9.089256498818396e-05 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 
