-1 1:0.0 2:0.16695180080559013 3:0 4:0 5:1 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:1.1 2:0.7376745807366072 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.6322744607656511 3:0 4:0 5:1 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:1.4000000000000001 2:0.5595360229256667 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.5269349090217714 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5728135043127106 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.5530999992345861 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.35942968635868433 3:1 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.29617603503442347 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9072036746849919 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.6444792647224878 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2293725904323423 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.09623330528585952 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9219709034540864 3:0 4:0 5:1 6:1 7:0 8:0 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.4256257163947721 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2822678885051321 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.15854577310399695 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8933707614587634 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.8659325977728141 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.060329148702310514 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.05820356563535091 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8884484999065404 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.7452347188889779 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.14624725856182566 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.05456235572656783 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8906034346401329 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5066382333520925 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.42054281224147566 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.0626004463309402 3:1 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.809069958955439 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5739189577838486 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.29993876336312286 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.12260978206720487 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9099317271194155 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.6004272301935482 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2986927688455531 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.056877042259501916 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.939687702058787 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9228803205978087 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.8682449887124133 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.7292303241850473 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.30000000000000004 2:0.7915893015227571 3:0 4:0 5:1 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:1 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:1.3 2:0.7755341166009475 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:1 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:1.3 2:0.7205635067540942 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:1 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.6479349582459877 3:0 4:0 5:1 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:1 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.952211090582807 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9504067569891889 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.8922235503143445 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.7704049952206732 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.8585312282870643 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.30000000000000004 2:0.8341120411706062 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.7600766201854132 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.6110895636527784 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.880621634101008 3:0 4:0 5:1 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8530577350679345 3:0 4:0 5:1 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.5 2:0.6164910963920256 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.5766488812554975 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9418661557541415 3:0 4:0 5:1 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9310236714871782 3:0 4:0 5:1 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.6615846853314061 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:1.5 2:0.6340415822379193 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9269940532600995 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9126747581731097 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.8243325405943884 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:1.3 2:0.755815513653683 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9002828908797212 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.507994899106926 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.41117232723624947 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.04575750090299767 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9165162125175094 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.6004272301935482 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2986927688455531 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.056877042259501916 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8128580242308833 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5964624228053862 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.30699655210473337 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.12285377501668976 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9219709034540864 3:0 4:0 5:1 6:1 7:0 8:0 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.4256257163947721 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2822678885051321 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.15854577310399695 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.644930743923415 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5154265055450301 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.39027755363461547 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.29881537104052247 3:1 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8884484999065404 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.7452347188889779 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.14624725856182566 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.05456235572656783 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.8128580242308833 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5964624228053862 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.30699655210473337 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.12285377501668976 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9072036746849919 3:0 4:0 5:1 6:1 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.6444792647224878 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.2293725904323423 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.09623330528585952 3:0 4:1 5:0 6:0 7:0 8:1 9:1 10:1 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.809069958955439 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5739189577838486 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.29993876336312286 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
-1 1:0.0 2:0.12260978206720487 3:1 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:1 16:0 17:0 18:0 19:0 
1 1:0.0 2:0.9117359322263685 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.5066382333520925 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.1 2:0.42054281224147566 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
-1 1:0.2 2:0.04602383165207394 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 
